Ticker,Volatility,Beta,Downside_Deviation,Excess_Return_Std,VaR_5pct,Max_Drawdown
ISRG,0.27741028327421574,1.1523338417802942,0.18146003571975752,0.2774134224347524,-0.02638386582984835,-0.16031057266953636
IT,0.2670158746822555,1.1513611127930095,0.16911922355331435,0.2670145167085046,-0.020855567854355543,-0.14597087858234495
ITW,0.15632473364052663,0.5881867871608629,0.11538985803360485,0.15632906924997395,-0.01837534702815396,-0.1375725558757981
IVZ,0.31584240789723517,1.3234496630060248,0.23659076780375168,0.3158470916197326,-0.027668728137838248,-0.22228317177224277
J,0.21351234562007584,0.8203961392122545,0.18341579815412928,0.21351511550775407,-0.01739787787560022,-0.12782331073198788
JBHT,0.27164631284330726,1.02639374288878,0.2181338357432554,0.27164841284582913,-0.02350561733486394,-0.29312553816908055
JCI,0.25333662045671856,1.0834435194966783,0.21343100217759808,0.25334194992342085,-0.02519948544669194,-0.17566410056627463
JKHY,0.18847716854558327,0.5965724792946436,0.11275099598637175,0.18848063269238888,-0.01741978233613959,-0.11536733352393289
JNJ,0.154815426249182,0.10286526038736732,0.09983622602604016,0.15482100353371728,-0.01680334064764587,-0.11958046193960589
JNPR,0.2601801344170174,0.21080895339228117,0.08670800688477172,0.26018241756775085,-0.012683954910609214,-0.14666669796674564
JPM,0.1833609749070289,0.6390964507052359,0.16028049898467953,0.1833647850853075,-0.014146840697509478,-0.1013049371298754
K,0.279179953626426,-0.2556657805226001,0.13343670681071598,0.27918851263635974,-0.01826548862354173,-0.14764942954006394
KEY,0.3656660126784584,1.2411320284143819,0.20373644507881686,0.3656689551747206,-0.03369614485484681,-0.1665250604857977
KEYS,0.29242056465810234,1.379004235328181,0.20281613930420767,0.29242534204930587,-0.02579019418859972,-0.2579247310558166
KHC,0.20350669057496032,0.1420131549928911,0.1603943484911718,0.20350860334299078,-0.020478055223935466,-0.17567918880885317
KIM,0.25731456713364853,0.8393840819106542,0.1431767803290262,0.25731798959490254,-0.022900484656324077,-0.22089418934981647
KLAC,0.38500932040871083,2.1397799234240797,0.27762510378292654,0.385009165860588,-0.03416092722716727,-0.219846470603604
KMB,0.1804290879707929,0.20365986487132395,0.149004995695302,0.1804311133150877,-0.016893844063657855,-0.08738775614775404
KMI,0.17166053722510768,0.47678452141943783,0.10695878409990497,0.17166211848452756,-0.017493711733110318,-0.0850359394602712
KMX,0.37837799431386193,1.444222632905787,0.2878636222548551,0.37838258187109497,-0.03246504932771473,-0.2797853251209434
KO,0.1339323501591969,0.20023824948987942,0.09593395428627027,0.13393866452309483,-0.01069235724513286,-0.11039401973652216
KR,0.2082865916736344,0.15781691333500575,0.1250010348589869,0.20828718417900918,-0.018485735461114337,-0.14614321701035576
L,0.14872574466132785,0.40698841973648664,0.0951494567395398,0.14872646583789534,-0.013452181244338514,-0.06578108910019746
LDOS,0.19141884136382187,0.37509434489037347,0.10717364158112253,0.19142053789028773,-0.013359426866921669,-0.07925647725441841
LEN,0.3111980768994869,1.263480126286592,0.22008333740518227,0.31120158191046526,-0.02825930077585636,-0.17141526026226214
LH,0.2135178082965776,0.4331574034736836,0.13679333410258698,0.21351949287270358,-0.020280260919128306,-0.17225661325740232
LKQ,0.2870080680306039,0.8327331020889711,0.2892027284404366,0.2870105876777778,-0.02183386657684423,-0.27972287342054336
LLY,0.3026663726454018,0.9604248251990319,0.1971189632394276,0.30266773922768403,-0.027418937007177936,-0.18761442165039163
LMT,0.175395572505966,0.02326839301394516,0.10624628284630307,0.17539745231033121,-0.011562687142497434,-0.10745972747711605
LNT,0.1873497398807058,0.34420706769715165,0.13656763782359393,0.18735274439085742,-0.01956529151581208,-0.11400645918387085
LOW,0.23152993452407783,1.0056338891888352,0.15070614149992612,0.23153571937023204,-0.021465174400771246,-0.21398915013293657
LRCX,0.3901840701178189,2.194036863631466,0.29303542393843945,0.39018207514458647,-0.037157256109304225,-0.33642335191008105
LULU,0.3477943734370908,1.2605908720016854,0.3010019321403291,0.3477921020850214,-0.030684122011342484,-0.543507617994106
LUV,0.3755817502907409,1.035426946861099,0.2913522701528076,0.37558735166418444,-0.037831144281102465,-0.3195521241170767
LVS,0.2815014347935682,0.914549437387976,0.20404966973780078,0.28150199701993006,-0.02981626054708184,-0.31475112017463086
LYB,0.18838689848877313,0.6405442922236383,0.11679018791004159,0.18839043218151585,-0.01783446611311943,-0.12563766271560972
MA,0.16427705676453733,0.7269480657644882,0.13875497087092012,0.1642818368613222,-0.01462148839828108,-0.1271786198296864
MAA,0.2287109454948254,0.7504630558685584,0.13688827551884186,0.22871821732038447,-0.02254827212997304,-0.17199828317117352
MAR,0.21676432372854068,0.9728101331748785,0.152328227542638,0.2167665178054423,-0.022955511506979154,-0.1825565032602043
MAS,0.27046149937550196,0.9730048449207842,0.1564626989394866,0.2704657265683006,-0.023204118416498755,-0.17976674440821275
MCD,0.17519950920570726,0.387277541453717,0.11786483127701733,0.17520372103397377,-0.0175223095733189,-0.18204502604498898
MCHP,0.35379933076151415,1.9186562754847294,0.23648191711428163,0.35379975058925195,-0.03621516247671789,-0.276309161262734
MCK,0.20391441375172473,-0.14562214423870595,0.21495592376765799,0.20391101812271709,-0.0160186111859499,-0.14154950946665543
MCO,0.20422267855492326,1.0103832168271127,0.1815567540789932,0.20422582044813095,-0.019842665172443,-0.13440917875292013
MDLZ,0.17698309118770025,0.2954575604580508,0.12587750274864112,0.1769868124956395,-0.018269064417218744,-0.1628724317044145
MDT,0.18756381048871998,0.4397144352690163,0.12642959695856695,0.187570266052638,-0.018324992055189098,-0.1614734571715466
MET,0.20024313912335992,0.7105007180462576,0.166056525374806,0.20024631372099438,-0.020836093831083605,-0.12160939753766875
META,0.36858472090923927,1.6073332938717657,0.22772841466827617,0.3685851444826659,-0.02627654797946763,-0.18426443751512545
MGM,0.34042359449827936,1.4362782310480164,0.2721114117121004,0.34042264335350697,-0.03347179652673129,-0.28694013048851674
MHK,0.39802686423263894,1.3796558734896551,0.1941716269009335,0.398033065160454,-0.03336932262876395,-0.21347852435872694
MKC,0.25005714795545264,0.3229151158435069,0.17560316281214847,0.2500641698511117,-0.02095677792305492,-0.2714372920698335
MLM,0.2422073870212853,1.1323304270223953,0.1725022240099789,0.24220687193685345,-0.02455395407543027,-0.17263855931387576
MMC,0.14843397291544588,0.3483542460056701,0.12631733668099207,0.14843480003507756,-0.01453489066725778,-0.08159120762361935
MMM,0.3426808595798234,0.7421283693403026,0.19582202603552332,0.3426860374014017,-0.019891512423483394,-0.20659930692789594
MNST,0.22830460414033643,0.39685664693036227,0.1924242132746472,0.22830465063201005,-0.020226275033378146,-0.2603122522562484
MO,0.19262849548549768,0.3611379279135594,0.183001716108224,0.19263372318387473,-0.01461059784584572,-0.12502787483609745
MOS,0.3237987288630703,0.9421822053935731,0.2002771615594662,0.32380090334474887,-0.0321514546382606,-0.32758617187668193
MPC,0.2808344969551507,0.6012247936760883,0.2048768552350582,0.2808355565031099,-0.027003245378545343,-0.26048464637044905
MRK,0.20117111686268413,0.2189735793222521,0.17459447947473541,0.2011736016357765,-0.015995012055425584,-0.1640343267650685
MRO,0.2745252949958423,0.42471647514813493,0.1684740921641937,0.2745264670063163,-0.02724252665809657,-0.24117851273463747
MS,0.24689596841206304,0.9681396104754318,0.1882047210702507,0.24690040300235866,-0.02331400764238058,-0.20961039893244926
MSCI,0.28218348731515386,0.8518084154250293,0.2215737963682099,0.2821873365717567,-0.021646449288822464,-0.261955967219383
MSFT,0.19880464242814147,1.0985821316813902,0.14343981025926206,0.1988002906488451,-0.02333233645896227,-0.15486783309137686
MSI,0.17519659057940015,0.7162502882036548,0.11336615566697027,0.17519869277058644,-0.0151185226004661,-0.07135548940801119
MTB,0.28151135054064574,0.8777145562113925,0.16987819080317054,0.28151445240319206,-0.02697503838562348,-0.1594784204274926
MTD,0.32608370006031434,1.1794985387657428,0.1879499897459749,0.3260864861681342,-0.02839952439023609,-0.20850571719231661
MU,0.4286306009655945,1.9368335529232181,0.27266722342617544,0.42862728266315,-0.039722429213396054,-0.4343434032062245
NCLH,0.5175265238342697,1.7094729230355334,0.37019111925722287,0.517528973024827,-0.053189403379622975,-0.3045923127236593
NDAQ,0.20607853346963953,0.6670521163373822,0.1379228718153145,0.20608084968345888,-0.02063973046050214,-0.08536585095698553
NDSN,0.2178426792813722,0.9162512493648155,0.16844909014799084,0.21784749983640905,-0.020471846345238066,-0.19323034823017834
NEE,0.3084301466691706,0.5167307220746497,0.24950716347291887,0.30843522286453273,-0.030353801244903465,-0.2881062274273213
NEM,0.35454583152151603,0.7129039571435656,0.23128584921397086,0.35454888555993774,-0.03825560573562145,-0.2954223723977942
NFLX,0.3243428444751625,0.9995181983713186,0.18781711293864423,0.3243438283381979,-0.024946833977588293,-0.22842558595750562
NI,0.19693453875971267,0.39970977833930893,0.14656965950591092,0.19693835913664637,-0.018365000284227922,-0.16438354374790148
NKE,0.33960209285878,0.8828650758514716,0.3533819776977099,0.33960318510525594,-0.02519737170384531,-0.4203359695720017
NOC,0.2157140408613024,0.003878317369705077,0.13681087845637818,0.2157150987384049,-0.01552253513458183,-0.13721573681206972
NOW,0.3339890805661243,1.3504094859364233,0.2715431316285544,0.3339892533925934,-0.03203614356448864,-0.2086870173746795
NRG,0.31410738493641294,1.0796864081107687,0.20596743098302056,0.31410775351534875,-0.030179005595970292,-0.19895349546920388
NSC,0.26025860513571125,0.8767982472871031,0.14559560905520386,0.26026324719111343,-0.022202486086531147,-0.20229548131553426
NTAP,0.32402167307287266,1.160501024693623,0.18038924711212362,0.3240211621129975,-0.019822172675676333,-0.14121226560948516
NTRS,0.24966763456659505,0.9472686546915023,0.2036897519333754,0.2496709464283742,-0.02334013195720341,-0.18188894816703374
NUE,0.26974135729525617,0.7891828797056781,0.1990814197188209,0.2697441766067793,-0.026176011507332387,-0.2971090528496037
NVDA,0.5027582613982581,2.560371843935131,0.30133297605729803,0.5027587138781403,-0.0433595353368831,-0.27046760343490395
NVR,0.2531496078253876,1.049625546421707,0.174222726036467,0.25315506133101057,-0.021973062448822033,-0.1605604927594486
NWSA,0.2213996513249567,1.033572891247186,0.12716777810424718,0.22140061259736543,-0.020350235469025934,-0.11458333407247688
NXPI,0.3394200046010757,1.7763826659853434,0.21987827523665615,0.33942278324004915,-0.03254578141577317,-0.2114657326889777
O,0.19701274747387038,0.4483432901208851,0.13685854994624516,0.19701776102678642,-0.01903918394673106,-0.16449744259439067
OKE,0.1972005614069012,0.6766549847996066,0.11791000154136755,0.19720459444045627,-0.018744728349539903,-0.10477163918095443
OMC,0.20306767733405734,0.795212631827389,0.13588989832504123,0.20307089250555035,-0.02241593110950359,-0.1020888884583487
ON,0.5049314878701703,2.0150228290072367,0.36723229648585737,0.5049364737225135,-0.04353066881827556,-0.3903909656433356
ORCL,0.34203974429040074,1.3320870144464958,0.30412428535211833,0.3420397098820805,-0.02471629905349386,-0.20834978862464484
ORLY,0.2019798450081852,0.3459466154433649,0.15156434811402297,0.20197926399937569,-0.021822851360730353,-0.18065491991870591
OXY,0.2284207700712111,0.4563422689334957,0.14721037802208164,0.22842062303358165,-0.024966547946680615,-0.19116374920729012
PANW,0.44214309029237775,1.2928742756306275,0.45554380910480424,0.44214292099264985,-0.03159759399261958,-0.3049349815254884
PARA,0.5999595423087308,1.0739116314629928,0.3311215820444361,0.5999595408253108,-0.05487539879062942,-0.4296736237913926
PAYX,0.1927250576004745,0.5565765544374983,0.16347562862244222,0.19272816875398924,-0.016935542388073075,-0.10307326236410341
PCAR,0.23999821303105856,0.8774476595887882,0.20127899249436235,0.2399976750060204,-0.020031680699760714,-0.26369917994735587
PCG,0.20295195288595738,0.44443616053681984,0.1423784490474405,0.20295588655274258,-0.01878040511172359,-0.12808728097535244
PEG,0.18212114497625506,0.432925897989232,0.12365316196091113,0.18212148883863893,-0.018897087951857173,-0.12459667002520879
PEP,0.1687397444299585,0.19239200580505555,0.12262997048117981,0.16874235119528333,-0.014969984211567006,-0.12773820251746756
PFE,0.25066328218226713,0.2529466573385376,0.17175644074331492,0.2506661814274371,-0.024792447950200004,-0.28603732429939144
PFG,0.20310501241768567,0.717791781298348,0.13882757649844646,0.20310828973685674,-0.02190634976521337,-0.16601871478459898
PG,0.15151282577413916,0.13512120483911427,0.11179346730222352,0.1515151303727045,-0.013371329375618886,-0.07604835528556689
PGR,0.21163964584273504,0.04102128146296084,0.12542655995664118,0.21164060546094526,-0.015855076397630834,-0.07097438911250828
PH,0.273322467787528,1.3896154784287367,0.17577633689000355,0.27332650127872804,-0.02354158482743278,-0.11586986275032755
PHM,0.3191639472672979,1.3583321666738282,0.1979054723534412,0.3191669181519212,-0.030616651936425595,-0.1484394428760714
PKG,0.19369710956383093,0.5597312282547922,0.12064443240973534,0.19370017576436263,-0.01809229875874219,-0.10397987065674333
PLD,0.26414824913470647,1.1322604648717205,0.18178945045262837,0.264152528498029,-0.024869809667075075,-0.257001160433619
PM,0.17006431264322813,0.40809152713959035,0.11619324896293695,0.17007005154244983,-0.014511580255999,-0.10479989724405542
PNC,0.2583936713924641,0.8773809378457216,0.1561310175967275,0.2583969262466934,-0.025373407792021095,-0.13593763857833235
PNR,0.27518003320826934,1.1145886257373803,0.17548017576320968,0.27518548100415147,-0.024658499724860845,-0.17592986742077435
PNW,0.2021164789291131,0.33016399738578506,0.1359474445425344,0.20211883200213787,-0.02057646626626598,-0.16490566805473522
PPG,0.1914514387590795,0.8151199434791188,0.1359136942444885,0.19145495712396987,-0.022176402692466474,-0.2131932713592576
PPL,0.1764528334694874,0.2740992452293655,0.11847217931021511,0.17645633251290946,-0.01774177967548115,-0.12188477534731118
PRU,0.2172102207320619,0.8614388723706622,0.19110950594577156,0.2172121550565998,-0.019798290444397088,-0.17114358284445597
PSA,0.2314041862459446,0.7546039842801796,0.145691213141503,0.23141122301203068,-0.02228015949502342,-0.17349189595465445
PSX,0.25115247999882806,0.5186475868803722,0.17644747921797724,0.2511545180001143,-0.025348635491666334,-0.23779749712047787
PTC,0.20776338268160743,1.0468538435165404,0.14710261938025468,0.20776407238668973,-0.021531644828783673,-0.12145260016086129
PWR,0.33756949153656335,1.607517483763752,0.2126918760192454,0.33757391071924403,-0.03495473914749066,-0.23659669083717919
PYPL,0.3453203241940224,1.2646229888352738,0.2319452351171132,0.3453249641753983,-0.030158627501648966,-0.21803231718579008
QCOM,0.3657621197647004,1.8728738033319248,0.2785442930340773,0.3657616884273706,-0.03021534141572232,-0.31251927590463124
QRVO,0.3576215217817803,1.573923764922883,0.28283178018307714,0.35762388007068135,-0.029648554086520756,-0.22142254278418438
RCL,0.34583108816626834,1.4235089715188947,0.24375531359889743,0.34583246136370893,-0.032880992277084416,-0.19775479995378054
REG,0.20144430369968985,0.5495901722024068,0.11701163819168026,0.20144870739616855,-0.02023581606479194,-0.1602063253697878
REGN,0.1728481142188695,0.5751614918710953,0.09185877673312931,0.1728520291578745,-0.016640372834541235,-0.1108873670771789
RF,0.3067348634913293,1.0158264651995428,0.23085021032687233,0.3067404123875776,-0.024516765693097024,-0.23941367150631282
RJF,0.22866938905025916,0.7862721895012027,0.16781347867446045,0.2286725848398373,-0.021642095424607884,-0.18155246639139908
RL,0.32042952190170687,1.0623032807336485,0.1746919511656326,0.320430461542082,-0.026683258605163317,-0.17377374569939985
RMD,0.38453744363932485,1.025559110329631,0.2512629543602088,0.384541278280528,-0.03458041034571873,-0.17418305345631582
ROK,0.3167778133953678,1.346274523770415,0.29584871487562053,0.31678024365758467,-0.026449762647170253,-0.20226848114302245
ROL,0.23133564344583554,0.5472356012712438,0.20556241562216535,0.23133568065016244,-0.018446630782195612,-0.14891422158183662
ROP,0.17143039482791664,0.8392725538437866,0.15397084660263827,0.17142972901994227,-0.015768105615570422,-0.10632206936231947
ROST,0.2115543936717216,0.8115013760314301,0.1096320481636348,0.21155438290563072,-0.017855872195482368,-0.15134594287097045
RSG,0.13940962948322055,0.28103220092405845,0.12090253676155063,0.1394094436299989,-0.010521972676769246,-0.07827865823379943
RVTY,0.33267188667540504,0.8719818306437949,0.2712704866032977,0.3326784888323174,-0.029345309206816984,-0.27644569759727805
SBAC,0.2871150597755502,0.7264130592624123,0.199035757019118,0.2871167868969819,-0.02712517389923745,-0.27006040381274293
SBUX,0.3785518378883156,0.9335506678050705,0.2409309964050612,0.37855505827534613,-0.02310064507703998,-0.32375710643485583
SCHW,0.28118556717517795,0.8964013565817285,0.20721515544618496,0.28118782345114124,-0.025074939900872298,-0.21711027549849438
SHW,0.2160668073236597,0.9318454582973256,0.13746368877568904,0.21607237535818993,-0.020283803298706073,-0.15944484065936518
SJM,0.23158350802262218,0.039414261071867525,0.152936387743516,0.231586703802186,-0.02338093222697089,-0.2485140525226259
SLB,0.2634835805470969,0.6474091008326561,0.2020582134160969,0.2634825570144697,-0.030562093512757522,-0.3098228395575107
SNA,0.21585358125240497,0.7893958170776946,0.1982865159957153,0.21585554164877957,-0.018082387509577164,-0.14006195189581055
SNPS,0.3207326593144412,1.8003314868052605,0.21468889924183712,0.32072806618548017,-0.02968153645820487,-0.21480765182237463
SO,0.17891187592720292,0.22685998571239963,0.10786700626939526,0.17891295914655825,-0.016566290675451668,-0.11924154814137418
SPG,0.23323076376857105,0.9428102210884527,0.13480379983877813,0.23323404890995966,-0.01965045096889741,-0.11935589397390177
SPGI,0.17887997797966987,0.8808672873153337,0.13716035330366316,0.17888326588702988,-0.01945141439920546,-0.13556624630633185
SRE,0.1900852772274605,0.36679253854830124,0.12802501824839463,0.19008660675606182,-0.01883305028030136,-0.13708414173424396
STLD,0.28186394737790943,0.8783371294905804,0.17527229530829513,0.2818631913631183,-0.02729900810947101,-0.22919732489679906
STT,0.21566228468076545,0.8320503335616692,0.14019284267257362,0.21566631959402496,-0.020735504657898945,-0.1306810217465668
STX,0.3211890112595666,1.21493659812386,0.22643016192507145,0.32118734518430325,-0.031183982531639242,-0.16394604703676893
STZ,0.19004363132672383,0.5578360896922778,0.14337506671362796,0.19004460389899477,-0.020142956456509493,-0.13110141112302637
SWK,0.3250237314621436,1.1343279030803606,0.19514461405269232,0.32502706388620034,-0.02846372689210735,-0.23391465527110805
SWKS,0.34795009424392315,1.6499507864810978,0.2650400848033805,0.34795223156690874,-0.028936871224293333,-0.2164876469571182
SYF,0.300067210310097,0.9532548252337213,0.18702892204949992,0.3000707099634902,-0.02709646896422179,-0.1618154072273242
SYK,0.21218749208513743,0.6874183597061775,0.15734057479526367,0.2121915822688898,-0.0218973489412326,-0.15304282306942305
SYY,0.19290134279787022,0.45186212544327703,0.13053851337626626,0.1929040037526122,-0.01646220336387912,-0.16027193844608806
T,0.21450518602229274,0.04940845153880632,0.12574678526654634,0.21450593431902235,-0.020879833655600734,-0.10809316319164078
TAP,0.22664544022371405,0.5218155719703202,0.19391613186462386,0.22664839072960918,-0.021621306395849745,-0.27364720624762084
TDG,0.2282760861390948,0.9894566720094472,0.1358342068147787,0.228279079978444,-0.02109363346727224,-0.11764663714804775
TEL,0.21212912817405724,1.0265784252053631,0.12254561116313686,0.21213175092063308,-0.01996919751574735,-0.11831152599427491
TER,0.41154302223149536,2.2484756758391504,0.2905997967220179,0.41154544855376035,-0.03749586259359721,-0.2990797546012266
TFX,0.28917982089668515,0.8151473394553344,0.17303490859937795,0.2891828265171201,-0.024724440975174726,-0.22477654368911382
TGT,0.3479619957845537,0.7700756083155331,0.18313963265796251,0.3479635951842644,-0.025553724586730064,-0.24940953929133672
TJX,0.17150548862317455,0.6542739977273543,0.10824507724455103,0.17150745250664462,-0.01588449318170069,-0.08637344374867288
TMO,0.2128604070669862,0.7375052867118472,0.14699624788745025,0.21286679516759852,-0.02047741814960164,-0.20405528331725994
TMUS,0.1396233844721206,0.24872365539595354,0.0881891603388876,0.13962538362408553,-0.0127658329143021,-0.04674400970967287
TPR,0.30438922513197925,1.0959496683702123,0.15794097968669507,0.304392636164087,-0.027067978409426513,-0.2525231413839945
TRGP,0.22588343587215248,0.6575255531745599,0.1350001526866768,0.22588614969051354,-0.022121418209604757,-0.09906024750448354
TRMB,0.2939983527798732,1.0853915583954221,0.24301877124919977,0.2940041415269865,-0.024626109305852486,-0.24210918618187102
TROW,0.23953992818528744,1.2186925067023118,0.16336402053601212,0.23954171769452523,-0.02385683896237791,-0.20946246919173764
TRV,0.20732633306539458,0.3541121876293586,0.18964302286319307,0.20732863613753916,-0.017605521774543765,-0.12568757568181546
TSCO,0.24668578174767736,0.8502898396085775,0.1763907488691278,0.24668891724725053,-0.02410196299737037,-0.14242010247217318
TSLA,0.5430673947980991,2.1417848913895563,0.3426200111624966,0.5430673663883185,-0.04669369128367059,-0.48540067144418514
TSN,0.21901230400944552,0.14814147861254606,0.14196452997601802,0.21901857862094096,-0.021522099556673287,-0.1718005608598074
TT,0.2650709118905011,1.0930986667363976,0.15893641835351904,0.2650728020419542,-0.022481227884861024,-0.1272125153553744
TXN,0.2486987963400993,1.3067716477432163,0.14753547225035643,0.24870475515637175,-0.023790315434003846,-0.17226348855244641
TXT,0.22161788825802206,0.8094995726387865,0.17318559859151464,0.2216196420174902,-0.018426655693281183,-0.1394102268969894
UAL,0.41608664365825226,1.4180571199166692,0.2575278771412195,0.4160904718479985,-0.03231014383938738,-0.3123978768706568
UDR,0.21719964990383275,0.7604179185532535,0.1345615978277157,0.21720704850639827,-0.02035854428683814,-0.20319631389134313
UHS,0.2554886832526927,0.6759211908596443,0.15458691277023884,0.25549428279385344,-0.02403376508863831,-0.1578976858340376
ULTA,0.32405222465135614,0.9104793469349026,0.25462471211492393,0.3240515467934615,-0.024955090282226665,-0.4348355161811802
UNH,0.2226816909479801,0.04633144511988926,0.1548516798573796,0.2226803569932918,-0.019194498638690657,-0.20574346623457532
UNP,0.17649637691938255,0.6205900657579092,0.09658468689464918,0.17650061824271576,-0.01650458140274921,-0.13829745153102624
UPS,0.2679376499936853,0.8128404998973822,0.25380935319694325,0.26793879406927,-0.022565066018441864,-0.24791121072910996
URI,0.37128542662574915,1.7139142435346546,0.21174200801909104,0.3712886757303203,-0.03139419957276327,-0.16006401072644053
USB,0.29315877115132566,1.1121021453813462,0.17877154939473558,0.2931624472364417,-0.0271545610170078,-0.17189190838787882
V,0.1516886635268978,0.6740596498660838,0.11654236395340764,0.15169121829028176,-0.015435553600373476,-0.12614936198638704
VLO,0.28625905754052333,0.6013044643817009,0.18495704443017608,0.2862605280239677,-0.03197310522596136,-0.23152847404537127
VMC,0.23222361968991223,1.0903841096789775,0.16843214760943995,0.23222419551580242,-0.02119168977559281,-0.1444899763945253
VRSK,0.19526168918077855,0.3751211191491044,0.16465006060942586,0.19526287816802432,-0.01608764224597081,-0.13045558314249997
VRSN,0.18592084873838707,0.5970650291462452,0.14777158302157398,0.185920551537044,-0.018057878131360526,-0.2349786198723056
VRTX,0.23304975794628027,0.5662312586984786,0.13827992350979723,0.23305008601880325,-0.019855717491199763,-0.11941802057295658
VTR,0.23595258151782833,0.7179559201313598,0.14880899627025046,0.23595712798631427,-0.024602359567509807,-0.1819430877125037
VZ,0.22505633038328943,0.17403703294613365,0.14584152544614673,0.22505664950725585,-0.0178472344602373,-0.10583088167665092
WAB,0.21210015105571994,0.8449103450168644,0.14196542491435954,0.2121043183656426,-0.017404531872032832,-0.120949312205475
WAT,0.30209220736729775,1.0834377739357615,0.20022432654854902,0.3020968968696429,-0.028585645101601328,-0.218607464191676
WBA,0.4629899544680532,0.9240953193051608,0.382652856340009,0.46298868540278126,-0.041688525651838074,-0.6529080625739172
WDC,0.3828433226973898,1.694063523947632,0.274857838491641,0.38284430256153323,-0.033950275883486924,-0.29897804713927567
WEC,0.1956882084510286,0.19118407142679403,0.13639466656244412,0.19569274670260997,-0.019909710126542485,-0.12276278256156327
WELL,0.19117627681351526,0.6442264747897178,0.11106109142746731,0.1911793719986303,-0.019289249676357402,-0.06978658724556036
WFC,0.24297336721888052,0.6944627583472925,0.16696304423226582,0.24297508465245082,-0.02167481636497529,-0.16490212951772173
WM,0.17780889627286556,0.21196050793845075,0.15415982050353264,0.17780781997402692,-0.012122946312806065,-0.11854996910342692
WMB,0.1829765914316711,0.5459646935797378,0.11746944913523703,0.18297783675387666,-0.017775117396046626,-0.1134656566723219
WMT,0.18364942712410395,0.2992614407738266,0.139102750726108,0.18365304156588244,-0.01261557134586387,-0.11143834193999336
WRB,0.21850459993544716,0.24538162660582583,0.16781959040161942,0.2185058225763314,-0.016337600213084884,-0.13331073155361522
WTW,0.19749687317236983,0.21606564757204053,0.10309973874649203,0.1974960399286666,-0.01356790811239557,-0.10047920853300277
WY,0.22811014716308248,0.7566687718105636,0.1130514396943253,0.22811308405586758,-0.018734513902632397,-0.24714725835490703
WYNN,0.2758070968907009,1.1047840442072612,0.18447135578633064,0.2758091910348602,-0.027398889608924656,-0.3155592436405903
XEL,0.22577606258484967,0.1848876321996184,0.18581126789039562,0.22577729717364153,-0.020530741423872217,-0.23991842186338055
XOM,0.2027684070045106,0.1543381788206395,0.12018146818476402,0.2027723009830254,-0.019001464795037448,-0.19467549493000524
XYL,0.20973914794473572,1.0313594445490533,0.14955244979726862,0.20974180928134234,-0.01881370037659347,-0.13573140097850572
YUM,0.16281434724608868,0.505077383524098,0.10520145591598808,0.16281727496597284,-0.016642894168254454,-0.12039950554661423
ZBH,0.2086797805081732,0.6212888774564498,0.14976992832013278,0.20868490317814248,-0.02041737925670198,-0.20247340585582446
ZTS,0.2606254020329876,0.8985592241712543,0.18621145103497444,0.26062794849678833,-0.02619041490153171,-0.27262733794866595
